surah,verse,tokens,seconds_husary,seconds_minshawi,seconds_abdulbasitmurattal,seconds_abdurrahmaansudais,seconds_saoodshuraym
33,7,17,24.2,20.6,20.3,16.2,13.2
33,8,8,11.5,10.3,10.8,8.3,7.2
33,9,21,29.3,25.7,24.8,23.2,16.7
33,10,16,28.1,20.2,19.1,17.9,13.4
33,11,6,9,7.8,8.2,9,7.4
33,12,13,18.2,15.2,14.9,11.5,9.4
33,13,25,37.8,30,29.2,24.3,18.7
33,14,14,19.6,15.3,15.3,13.1,9.8
33,15,13,16.2,13.3,13.2,12.2,9.1
33,16,15,17.6,14.9,14.5,13.3,10.1
33,17,24,28.5,21.3,21.7,21.7,15.6
33,18,14,20.3,18.4,17.7,14.4,11.4
33,19,35,50.2,40,39,33.6,27.2
33,20,23,39.5,27.1,26.7,20.6,18.9
33,21,17,20,15.2,14.9,21.8,10.6
33,22,18,30.3,21.8,20.8,18,13.8
33,23,18,30.5,20.7,21.7,17,13.8
33,24,16,28,19.3,18.5,17.3,13.2
33,25,16,27.4,17.6,17,15.1,13.2
33,26,16,28,18.8,23.2,16.5,15.4
33,27,13,23.8,16,15,15.6,10.2
33,28,15,32.5,33.4,23.1,21.5,15.5
33,29,14,24.9,18.5,18.4,19.6,11.8
33,30,16,34.4,21.4,21.4,18.5,13.8
33,31,14,25.8,19.2,19.5,24.6,16.4
33,32,19,45.1,26.2,25.7,25.2,20
33,33,25,44.9,30.5,29.9,28,23.5
33,34,14,24,14.3,14.9,16,12.1
33,35,30,83.3,55.6,57.3,56.3,42.4
33,36,24,39.3,24.9,24.3,30,18.3
33,37,48,93.3,61.1,54.1,48,39.4
33,38,22,34.7,20.1,21.6,16,13.4
33,39,13,26.5,15.4,14.9,14.8,11.3
33,40,17,37.2,19.2,19.4,19.7,12.6
33,41,7,14.2,9.4,9.3,6.5,5.3
33,42,3,9.9,5.2,5.4,4,3.8
33,43,13,28.3,17,16.6,14.8,12
33,44,8,17.7,9.9,10.3,9.8,7.7
33,45,7,22,13,13.4,9.7,7.7
33,46,6,11.6,7.8,7.2,6.3,5.3
33,47,8,14.3,9.3,9.1,7.5,6.3
33,48,12,24.1,13.3,12.6,14.7,10.1
33,49,22,50.8,42.3,33,29.3,21
33,50,61,126,79,79.1,63.8,50.2
33,51,35,75.6,43.8,43.2,39.5,28.2
33,52,25,40.7,26.2,26,22.8,18.4
33,53,69,144.4,90.1,88.8,74.4,53.8
33,54,11,17.1,11,10.8,11.1,7.5
33,55,30,82,58.2,56.9,41.6,29.9
33,56,13,30.5,18.7,18.8,16.5,13.1
33,57,14,25.1,15.9,14.7,12.8,11.3
33,58,12,25.2,14.7,14.1,11.9,11.3
33,59,21,47.7,31.8,28.6,29.9,18.7
33,60,19,39.5,22.3,24.7,18.8,15.1
33,61,6,14,9.3,8.2,7.3,6.5
33,62,12,19.3,13.4,12.4,10.6,8.6
33,63,15,26.9,17.5,16.5,13.8,12.4
33,64,7,12.6,7.8,7.5,6.9,5
33,65,8,17.1,10.4,9.7,8.7,6
33,66,11,21.8,13.2,12.8,15.8,8.7
33,67,8,21.5,14.8,13.9,11.7,8.7
33,68,8,16.5,10.8,10.1,10.5,6.5
33,69,16,30.4,20.4,19,16.2,12.9
33,70,8,20.6,10.5,9.8,8.6,6
33,71,14,26,15.7,15.1,13.5,10.8
33,72,18,39.6,23.2,22.1,19.4,16.2
33,73,15,37.9,20.5,18.9,23.7,15.7
34,1,17,17.5,14.7,13.8,10.8,10.1
34,2,18,21.2,16.7,15.8,13,10.8
34,3,32,39.8,33.4,31.3,24.6,20.3
34,4,10,21.8,15.3,15.4,11.4,9.4
34,5,11,17.1,13.4,12.9,10.6,8.7
34,6,16,19.2,16.4,15.8,10.6,9.8
34,7,16,21.3,18.1,17,16.9,11.3
34,8,16,20.8,16.7,15.8,12.1,12.3
34,9,29,36.7,30.3,29.3,23.1,19.7
34,10,12,22.1,16,16.1,12.7,9.6
34,11,12,18.8,13.9,12.9,10.3,8.4
34,12,27,35.1,28.2,26.4,23,18.4
34,13,19,33.2,25.7,24.5,21.8,16.3
34,14,27,36.1,30.5,28,31,18.9
34,15,20,30.9,24,23.5,20.2,15.2
34,16,16,25.6,29.5,20.9,18.7,16.4
34,17,8,14.5,10.9,10.3,8,7.6
34,18,17,26.3,20.9,18.9,16,14.1
34,19,19,31,26,22.7,20.6,17.5
34,20,10,16.9,12.5,12.1,9,8.3
34,21,21,28,20.5,19.4,22.4,17.8
34,22,26,30.6,25.1,22.9,20.2,17
34,23,22,33.5,26.2,23.4,18,17.2
34,24,17,26.8,18.9,18.2,13.2,11.8
34,25,9,15.6,10.7,10.4,8.3,6.6
34,26,11,15.4,11.3,10.7,10,7.9
34,27,12,21.8,15.3,14.3,12.1,9.8
34,28,12,24.9,18.3,17.6,17.6,12.3
34,29,7,13,8.7,8.4,7.4,5.7
34,30,10,18.4,11.1,11,10.4,7.9
34,31,32,62.2,41.8,39.3,28.2,28.2
34,32,15,27.6,19.7,18.8,14.4,15.5
34,33,34,57.8,41,44.3,36.3,31.3
34,34,14,26.9,18.9,18.4,12.2,11
34,35,8,16.7,10.5,9.9,7.6,6.8
34,36,13,22,14.9,14.4,13.3,10.2
34,37,23,51.3,33.1,33.6,21.6,27.9
34,38,9,17.9,12.8,11.8,9.9,10
34,39,20,32.8,24.1,24.2,27.4,16.4
34,40,10,26,17.3,16.2,13.1,10.4
34,41,13,25.4,17.8,18.2,13.9,11.2
34,42,18,29.5,21,19.8,17.4,14.4
34,43,34,67.8,53.9,51.7,36.5,31
34,44,11,25.2,17.6,16.6,11.4,8.6
34,45,14,26.3,16.5,15.4,15.4,10.1
34,46,24,46.2,31.4,31.2,23.5,18.3
34,47,17,26.3,15.4,15.9,13.9,10.7
34,48,7,14.8,7.6,7.5,7.4,5.3
34,49,8,16.9,7.8,8.3,7.9,5.8
34,50,16,33.2,20.4,21.5,17.6,11.8
34,51,10,17,10.6,10.1,8.8,6.2
34,52,9,18.8,12.5,12.4,11.2,7.5
34,53,10,17.8,11.3,11.7,11.2,7.5
34,54,15,27.1,16.9,16,17.6,13.1
35,1,24,46,29.6,28.3,21.3,19.1
35,2,19,31,18.8,19.1,13.3,12.1
35,3,21,43.6,27,26.5,17.5,15.6
35,4,11,20.3,12.5,12.7,9.9,8.4
35,5,14,33.2,20.9,20.5,13.4,12.7
35,6,13,27.3,17.3,16.1,11.8,11
35,7,13,29.9,17.5,17.2,11.1,11.8
35,8,25,49.2,32.4,30.3,22.4,21.3
35,9,17,33.2,21.7,26,13.9,16.1
35,10,24,50.6,29.4,28.2,22.3,22.4
35,11,34,60.5,40.9,39.7,28.8,25.6
35,12,28,65.1,40.7,37.5,27.7,30
35,13,28,49.1,32.3,31.5,22.2,20
35,14,18,34.5,21.7,19.7,15.5,14.5
35,15,10,26.6,15.1,14.6,9.8,9.3
35,16,6,11.8,7.6,8.1,5.7,4.7
35,17,5,9.6,4.6,4.5,4,3.9
35,18,34,63.9,39.6,38.5,27.3,25.2
35,19,4,9,5.1,4.5,3.2,2.8
35,20,4,10.1,4.1,4.5,2.7,2.5
35,21,4,7.3,3.7,3.7,2.7,2.4
35,22,16,34,21.5,21.2,14.4,13.3
35,23,4,7.2,4,4.4,3.1,2.9
35,24,12,26.9,16.8,16.2,10.7,9.7
35,25,13,26.4,17.9,24.4,13.7,12.6
35,26,7,14.4,8.3,9.1,8.5,5.5
35,27,22,47.8,30.7,31.7,21.8,18.4
35,28,17,41.1,25.7,23.1,20.6,17.2
35,29,16,22,31.5,27.1,15.7,19.3
35,30,8,18.8,12.4,12.7,8,8.3
35,31,16,27.4,20.1,19.6,12.6,13.9
35,32,21,32.1,27,25.9,19.9,17.5
35,33,13,20.2,17.6,17.3,12.5,10.9
35,34,11,17.8,14.5,14.2,9.8,8.6
35,35,14,20,16.5,19.5,11.5,10.2
35,36,18,25.2,20.2,18,16.1,13.7
35,37,25,41.6,33.7,31.5,26.3,20.8
35,38,10,17.7,13.4,13.5,8.6,8.2
35,39,24,33.1,28.2,27.5,22.1,18.2
35,40,33,46.3,43.1,39.1,26.3,25.9
35,41,19,30.8,25.6,24.3,15.4,15
35,42,19,31.8,25.1,23.4,17.5,15
35,43,26,41.8,32.5,32.2,22.2,19.5
35,44,30,41.3,33.1,31.4,22.2,20.2
35,45,25,38.6,34.8,31.8,26.4,22
36,1,1,5.2,3.6,4.1,3.4,2.3
36,2,2,5.2,3.4,3.3,3.5,2
36,3,3,5.5,4.2,4.2,3.1,2.6
36,4,3,6.7,4.3,4.1,4.1,2.9
36,5,3,7.9,4.5,4.3,4.3,3.4
36,6,7,15.2,10.8,10.1,10.3,6.6
36,7,8,11.3,8.5,8.5,6.5,5.5
36,8,10,17.4,13.2,11.6,10.7,8.8
36,9,12,19.7,14.1,13.3,12.5,9.6
36,10,8,16.9,11.5,10.8,10.1,7.5
36,11,12,23.3,16,15.8,13.3,10
36,12,14,25.8,17.1,16.7,13.6,11.6
36,13,8,13.7,9.8,10.2,10,6.3
36,14,11,24.4,18.6,16.7,13.4,10.2
36,15,15,25.5,18.6,16.5,14.8,11.1
36,16,6,12.3,9.1,7.9,7.1,5.3
36,17,5,12.5,6.4,5.9,4.9,4.1
36,18,12,26.6,18.5,18.1,15.7,11.3
36,19,9,22.3,14.2,15.1,12.3,9
36,20,10,18.7,11.8,10.4,10.2,8.3
36,21,7,12.8,8.9,8.4,6.3,5.7
36,22,8,13.3,9.1,8,7.4,5.5
36,23,15,24.8,18.7,16.7,14.2,11.9
36,24,5,11.9,7.9,7.1,5.7,4.5
36,25,4,10.3,8.1,7.5,5.5,5
36,26,7,13.4,8.4,8.2,6.3,5.7
36,27,7,11.6,7.1,5.9,5.7,7
36,28,13,24.4,18,15.9,19.4,11.7
36,29,8,14.2,11.3,10.1,7.6,7.4
36,30,11,25.5,13.2,11.7,12.5,10.4
36,31,11,16.1,12.2,10.6,9.4,8.4
36,32,6,12.4,8.1,7.9,6.6,5.5
36,33,10,18.3,13.2,11.2,12.8,9.5
36,34,10,19.2,14.1,12.7,11.3,9.3
36,35,8,18.1,11,9.4,8.6,7.2
36,36,13,22.3,15,14.4,14.9,10.6
36,37,9,15,10.5,9.3,8.9,7.1
36,38,8,16.9,10,8.9,10.1,7.3
36,39,7,15,8.6,8.2,7.9,6.4
36,40,15,27.5,17.5,16.4,17.3,10.8
36,41,8,14.5,9.3,8.4,7.8,6.3
36,42,6,12.4,7,7,5.4,5.4
36,43,9,14.1,8.9,8.7,7.2,6.1
36,44,6,13.2,7.2,7.3,5.4,4.9
36,45,11,16.5,11.2,10.5,8.8,8.5
36,46,11,18,12.1,11,9.3,8.2
36,47,24,53.9,34.4,36.6,24.1,18.1
36,48,7,13.1,9.9,8.2,6.5,6.1
36,49,8,17.7,11.5,10.9,8.1,7.2
36,50,7,16.4,11,9.5,7,6.1
36,51,10,16.5,10.5,9.4,8.5,7.1
36,52,12,23.5,15.1,14,11.3,9.9
36,53,10,18.9,12.6,11.1,9.2,8
36,54,11,18.9,13.1,11.3,8.8,9.7
36,55,7,14,9.7,9.2,6.3,5.7
36,56,7,13.9,9.8,8.3,6.9,6.1
36,57,6,11.8,7.7,7.7,5.6,5.2
36,58,5,9.9,6,6,4.6,4.3
36,59,4,8.8,5.7,4.7,5,3.4
36,60,13,24.9,16.6,14.2,11.3,9.7
36,61,5,14,7.5,7.2,5.3,4.5
36,62,8,16.9,11.2,11,7.9,6.4
36,63,5,11.8,7.3,7.7,6.5,4.8
36,64,5,10.4,6.2,6.1,6.1,4.2
36,65,11,23.6,17.2,13.9,13.5,10.2
36,66,9,21.2,14.1,12.2,9.8,8.6
36,67,10,19.5,14,12.1,10.6,20.3
36,68,7,15.4,10.2,9.2,8,5.6
36,69,12,20.7,14.3,12.6,10.3,8.1
36,70,8,14,9.7,9,10,6.9
36,71,12,21.8,15.8,14,10.4,9.1
36,72,6,14.2,9,7.5,6.6,5.6
36,73,6,13.6,8.2,7.9,6,5.7
36,74,7,15.4,9.5,8.4,6.5,6.1
36,75,7,14.1,9.6,8.4,6.3,5.6
36,76,9,19.6,11.3,10.7,8.7,7.4
36,77,11,20.3,13.5,12.5,9.4,8
36,78,11,18,11.3,10.2,7.7,7.1
36,79,10,21.9,14.1,12.5,9.6,7.6
36,80,11,21.1,14.8,12.9,10.3,7.8
36,81,14,28.4,18.5,15.3,12.9,10.6
36,82,10,20.4,14.8,13.5,8.9,7.9
36,83,8,15.7,10.5,9.1,10.2,7.9
37,1,2,8.2,5.7,6,6.9,4.4
37,2,2,6.1,3.5,3.5,2.2,2.4
37,3,2,6.5,3.7,3.5,2.4,2.2
37,4,3,7.5,4.4,4.6,3.1,2.7
37,5,7,14.4,8.7,7.8,6,5.5
37,6,6,14.4,9.9,9.4,7.8,6
37,7,5,10.3,6.8,7.3,4.5,4
37,8,9,16.4,10.3,10.2,7.2,6.6
37,9,4,10.2,6,6.2,4.1,3.8
37,10,7,15.1,8.4,7.6,6.3,5.6
37,11,12,23.5,15.8,15.3,9.6,9.8
37,12,3,6.6,3.8,3.8,3.2,2.4
37,13,4,8.6,4.7,4.2,3.5,3
37,14,4,9.9,5.9,5.8,4.3,4
37,15,6,14.5,8.7,7.8,4.9,4.3
37,16,7,17.1,11.2,10.9,7.4,6.2
37,17,2,9.3,5.9,5,4.3,4
37,18,4,9.3,5,5,4.7,3.1
37,19,7,15.4,10.3,9.8,6.6,6.4
37,20,5,14.1,6.6,5.1,4.5,4.1
37,21,7,14.8,9.2,8.4,5.8,5.2
37,22,7,14.6,9.4,7.5,6.2,5.2
37,23,7,12.9,8.2,7.4,5.6,4.9
37,24,3,10.9,6.7,6.2,4.6,3.9
37,25,4,7.5,4.2,3.6,3,2.7
37,26,4,8.1,4.3,4.4,4.9,3.6
37,27,5,13.2,8.6,7.7,6.4,5.9
37,28,6,14.9,9.6,8.6,5.7,5
37,29,5,9.5,5.4,4.8,3.9,3.2
37,30,10,23.3,12.7,12.3,8.2,7.5
37,31,6,15.9,9.4,9,6.7,6.6
37,32,4,12.9,6.5,6.5,4.7,4.5
37,33,5,11.3,7.7,7,5.8,4.9
37,34,4,9.6,6.3,5.7,4.3,3.8
37,35,10,20,12.3,11,8.2,6.6
37,36,6,17.6,11.9,10.1,7.3,6.2
37,37,5,11.6,7.3,6.1,5.5,4.9
37,38,4,11.1,6.7,6.9,5,4.5
37,39,6,12.7,6.9,6.3,4.5,4.4
37,40,4,10.5,5.2,4.8,3.5,3.3
37,41,4,10.8,6.1,6,4.5,4.8
37,42,3,7.7,4.6,4.6,3,3
37,43,3,9.2,4.4,4.9,2.8,2.5
37,44,3,8.6,4.7,4.6,3.7,3
37,45,5,13,7.1,6.7,4.2,4.6
37,46,3,10.2,6.7,5.1,5.9,5.1
37,47,7,14.2,7.6,7.1,4.8,4.9
37,48,4,10.8,6.2,5.4,3.9,3.7
37,49,3,9.8,5.9,5.9,3.6,5.4
37,50,5,12.5,8.6,7.5,6,5.5
37,51,7,10.6,8.7,7.6,6.5,5
37,52,4,7,6,6.3,4.1,3.9
37,53,7,12.5,11.4,9.8,7.3,6.4
37,54,4,7.9,5.9,5.4,4,3.2
37,55,5,9.2,6.8,5.9,5.2,5
37,56,5,8,5.9,5.5,5,3.4
37,57,6,8.8,7.7,6.6,5,4.4
37,58,3,6,4.3,3.7,2.2,2.6
37,59,6,9.4,7.5,6.2,4.7,4.8
37,60,5,9,7.1,5.6,4.3,3.6
37,61,4,7.7,5.7,5.1,5.1,4.1
37,62,6,9.3,7.4,7.2,5.7,5
37,63,4,10.1,6.9,5.8,4.8,4.3
37,64,6,10.2,8.6,7.6,5.4,4.9
37,65,4,9.6,6.8,5.7,4.5,4.5
37,66,6,11.4,9,7.4,6.6,5.4
37,67,7,9.3,8.3,7.5,5.3,4.4
37,68,5,8.8,6.9,6.5,4.7,3.9
37,69,4,12.3,9.5,9.5,7.8,6.3
37,70,4,11.8,6.3,6.1,3.4,3.6
37,71,5,8.3,6.4,5.2,4.4,3.8
37,72,4,8.5,6.5,6.9,4.8,3.3
37,73,5,9.6,6.9,6.8,5.7,4.8
37,74,4,7.7,5.2,4.7,7.4,4.2
37,75,5,10.7,7.3,7.1,5.3,4.7
37,76,5,8.8,6.6,6.4,4.7,4.2
37,77,4,8.6,6.3,6.3,4.1,3.9
37,78,4,7.9,5,4.8,3.1,2.9
37,79,5,8.4,5.9,5.9,3.8,3.6
37,80,4,10.1,5.6,5.9,3.3,3.5
37,81,4,10.4,5.8,6,3.4,3.5
37,82,3,6.8,4.7,5.1,2.9,3.2
37,83,4,10,6.4,6.1,3.9,4
37,84,5,10,7.3,6.3,4.4,4.5
37,85,6,10.5,7,6.1,4.7,4.2
37,86,5,12.2,7.1,6.8,4.5,4.7
37,87,4,9.7,6.5,6.8,3.6,3.9
37,88,4,8.4,5.3,5.5,2.9,2.8
37,89,3,7.5,4,4.1,2.1,2.5
37,90,3,8.6,4.1,4.3,2.7,2.6
37,91,6,13,8,8.3,4.8,5.1
37,92,4,7.6,4.7,4.7,2.6,3.1
37,93,4,9.8,5.7,5.4,3.5,3.5
37,94,3,9.4,5.4,4.9,2.9,2.8
37,95,4,8.3,5.2,5,3.4,3.4
37,96,4,9.7,5.5,4.9,3.6,3.8
37,97,7,14.4,8,7.2,5.1,5
37,98,5,12,8.1,7.4,5.1,6.3
37,99,6,12.2,7.9,6.6,4.5,4.6
37,100,5,9.8,4.9,4,2.8,2.9
37,101,3,10.4,5.4,4.5,3.2,3.2
37,102,26,51.2,34.8,28.9,19.5,19
37,103,4,11.9,7.6,6.8,4.8,4.1
37,104,3,10.9,6.5,6.4,4.5,3.1
37,105,7,14.7,9.4,9.1,6.3,5.9
37,106,5,11.9,7,7.5,5.3,4.8
37,107,3,7.4,4.6,4.8,3.1,2.9
37,108,4,8.4,5.1,4.7,3.7,3.1
37,109,3,8.8,5.3,5.2,3.1,2.7
37,110,3,10.6,4.2,4.2,3,2.8
37,111,4,9.8,5.7,5.3,3.6,3.5
37,112,5,12.8,8,7.1,5,4.9
37,113,10,26.9,16.6,13.7,12.2,9
37,114,5,11.2,7.2,6.7,4.5,4.4
37,115,5,12.3,7.3,6.7,4.9,4.6
37,116,4,10.9,6,5.5,3.9,3.7
37,117,3,10.2,5.7,5.4,3.7,3.3
37,118,3,9.7,5.6,5,3.7,3.4
37,119,4,11.1,5.6,5.1,3.6,3.4
37,120,4,9.6,5.1,4.8,3.9,3.3
37,121,4,10,5.8,5.2,3.4,3.4
37,122,4,11.9,6,5.3,3.9,5
37,123,4,9.2,5.7,5.3,4,3.3
37,124,5,11.1,6.6,6.3,3.6,3.4
37,125,5,15.9,8,6.8,4.9,4.7
37,126,5,15.1,9,7.7,5.8,5.8
37,127,3,10.3,6,6,3.6,3.4
37,128,4,10.9,5.4,5.2,3.3,3.4
37,129,4,8.6,5.8,4.5,3.2,2.8
37,130,3,12.3,5.6,5.4,2.9,2.6
37,131,4,9.1,5.7,5.8,3.6,3.4
37,132,4,12.2,5.8,5.7,4.3,3.4
37,133,4,9.2,5.5,5.6,3.6,3.9
37,134,4,10.9,6.4,6,3.8,3.8
37,135,4,9.4,5.3,5,3.4,3.2
37,136,3,8.7,5.7,5.4,3.1,3.3
37,137,4,12.3,7.3,6.9,4.5,5.2
37,138,3,12.6,5.1,5.3,4.5,3.7
37,139,4,9.9,5.4,4.9,3.3,3.3
37,140,5,11.3,4.9,4.5,3.8,3
37,141,4,8.7,5.1,4.3,3.6,3.4
37,142,4,10.1,5,4.2,3.9,3.2
37,143,5,12.7,7.8,7.8,4.8,4.1
37,144,6,11.6,7.1,6.7,4.8,4.3
37,145,4,11.9,6.5,6.2,5.9,4.9
37,146,5,13.1,8.1,7.6,5,4.7
37,147,6,12.5,7.2,6.6,5.1,4.3
37,148,4,10.7,5.9,5.6,3.9,3.8
37,149,5,13.2,7.6,6.3,5,4.7
37,150,6,17.1,8.9,8.4,6.5,5.9
37,151,5,18.2,8.4,8,4.2,4
37,152,4,11.5,6.4,7.9,4.4,4.7
37,153,4,8.7,4.6,4.1,3.1,3
37,154,4,7.6,4.2,3.9,2.6,2.5
37,155,2,6.5,3.2,3.4,2.4,2.1
37,156,4,9,4.9,4.9,3.6,3.4
37,157,5,12.2,7.8,7,5.1,6.5
37,158,10,25,15,12.6,10.6,9
37,159,4,10.1,5.5,4.9,3.9,3.5
37,160,4,12.7,5.3,5.5,4.2,3.4
37,161,3,8.9,4.9,4.7,2.8,3
37,162,4,10.1,6.5,6.2,3.1,3.2
37,163,5,9,4.7,4.5,3.2,3
37,164,6,14.4,8.6,8.3,5.4,4.7
37,165,3,11.5,7.3,6.9,5.6,4.9
37,166,3,10.5,5.5,4.9,3.5,3.2
37,167,3,8.2,4.5,4.3,2.9,2.9
37,168,6,12.7,7.9,7.1,4.9,4.3
37,169,4,11.6,6,5.7,3.9,3.6
37,170,4,13.3,5,5.8,3.8,3.5
37,171,5,13,7.5,5.9,6.6,4.6
37,172,3,9.4,5.7,5.5,4.3,3.3
37,173,4,10,6.4,5.7,6.2,4
37,174,4,9.2,4.7,4,3.3,2.9
37,175,3,9.3,4.7,4,3.7,3.4
37,176,2,9.5,4.8,4.4,3.8,3.2
37,177,6,15.2,9.4,7.9,7.3,6.3
37,178,4,8.9,4.7,4.2,3.8,2.9
37,179,3,8.4,4.4,3.4,4.1,3.2
37,180,6,13.1,7.7,6.4,6.6,4.3
37,181,3,7.7,4.1,3.8,3.4,3
37,182,4,9.2,5.7,4.3,6.5,4.6
38,1,4,12.1,7.2,7.7,6.6,5
38,2,6,13.4,7,6.3,5.8,4.7
38,3,10,17.8,12.1,11.1,8.5,6.9
38,4,10,28.3,17.9,17.1,11.2,9
38,5,8,19.3,11.3,10.8,7.9,6.8
38,6,12,25.8,16,14.9,11.3,8.7
38,7,10,18.5,11.5,9.8,8,6.7
38,8,15,28.8,18,17.3,12.7,9.3
38,9,7,16,10,8.1,8.8,6.3
38,10,10,23.5,12.9,10.9,9.5,7.4
38,11,6,14.9,8.4,7.3,7.8,5.4
38,12,8,15.7,10.1,9,7.4,6.3
38,13,7,19.7,11.5,10.1,7.8,7.4
38,14,7,15.2,8.1,7.4,5.2,5.2
38,15,10,20.9,14.3,13.7,8.9,13.5
38,16,8,15.1,9.3,7.6,6.5,5.7
38,17,11,20.8,13.9,11,7.8,8.2
38,18,7,16.5,10.8,9.3,6.5,6.5
38,19,5,14.4,7.6,7.5,4.8,4.4
38,20,6,17.9,9.1,7.8,6.7,6.1
38,21,7,12.2,7.8,6.2,5.6,4.8
38,22,23,41.3,27.3,29,16.8,19
38,23,15,30.8,25.7,18.2,13.3,11.7
38,24,32,62.7,42,37.9,30.7,29.7
38,25,9,20.5,12,10.4,7.5,9.7
38,26,30,63.7,38.3,36.8,32.6,27.5
38,27,16,36.9,21.5,19.5,14.6,13.4
38,28,13,25.8,15.6,12.6,11.1,10.8
38,29,9,23.9,15.8,13.4,10.1,13.3
38,30,7,25,12.4,12.2,6.9,6.7
38,31,6,12.2,7.2,7.7,5.5,5
38,32,11,21.8,13.3,13.3,8.7,8.3
38,33,6,18,9.4,9,6.8,6
38,34,9,20.9,13.2,13.3,9.3,8.2
38,35,15,27.3,17.1,17.9,11.4,10.6
38,36,8,16.7,10.7,10.6,8.4,7.3
38,37,4,13.8,8.3,8.8,6.1,5.3
38,38,4,10.5,6.1,6.2,4.6,3.9
38,39,7,15.8,8.9,8.8,6.9,6.4
38,40,6,15.9,8.1,8.2,8.2,6.9
38,41,11,26.1,16.5,17,9.5,8.6
38,42,6,15.3,9.9,9.9,6,5.5
38,43,10,25.1,14.9,15.5,9,8.4
38,44,14,30.1,19.3,19.6,12,11.5
38,45,8,19.5,12.7,13.3,8.8,7.4
38,46,5,15.2,9.7,10.3,5.4,5.6
38,47,5,13.8,8.4,8.5,5.3,6.8
38,48,8,10.8,10.7,11.6,7.5,6.6
38,49,6,10.7,8.3,8.9,6.2,5.4
38,50,5,11.5,7.8,8.8,6.3,5.2
38,51,7,12.6,11.1,12,7.9,6.9
38,52,4,7.2,6.8,7.1,4.5,4.4
38,53,5,7.5,6.2,6.6,4.5,4.3
38,54,7,9.8,7.9,8,6.5,5
38,55,5,9.6,7.5,8.5,5.8,4.8
38,56,4,7.8,6.7,7.8,5.5,4.2
38,57,4,7.9,7,7.9,5.4,4.7
38,58,4,8.3,6.1,6.7,4.1,4.2
38,59,10,20.1,14.4,15.7,9.6,9.1
38,60,11,20.9,14.5,14.9,10,9.1
38,61,11,15.6,12.9,14,7.8,8.3
38,62,10,13.3,11.3,12,8.5,7
38,63,6,10.7,8.7,8.8,6.4,5.5
38,64,6,10.5,8.3,9,7.9,7.1
38,65,11,19.4,13.6,14.5,9,7.5
38,66,7,11.9,9.3,10.3,6.3,5.6
38,67,4,5.4,3.6,4.2,2.2,2.5
38,68,3,6.8,4.6,5.5,2.7,3.1
38,69,9,12.9,9.8,10.7,6.3,5.9
38,70,8,19.3,12.4,13.6,6.3,7.7
38,71,9,14.6,11.7,13.8,8.4,7.8
38,72,9,12,9.4,11.4,6.3,6.4
38,73,4,8.4,7.1,8.3,5.1,4.6
38,74,6,10.8,7.9,8.9,4.8,4.7
38,75,14,18.5,15.4,18,11.5,9.3
38,76,10,13.9,10.9,12.5,7.1,7.1
38,77,5,7.8,6.3,6.7,3.7,3.7
38,78,6,12.6,7.5,8.2,4.3,4.7
38,79,6,10.8,8.5,9.2,4.7,4.5
38,80,4,10.5,5.7,6.6,3.4,3.4
38,81,4,7.9,4.4,4.9,3.2,3.1
38,82,4,9.9,7.1,8.4,4.4,4.9
38,83,4,9.7,5.5,6.3,3.8,3.7
38,84,4,7.1,4.9,6,3.8,3.3
38,85,7,16.1,11,12.6,8.5,7.5
38,86,10,15.1,11.8,13.1,6.7,6.1
38,87,5,7.9,5.6,6.1,4.4,3.8
38,88,4,8.6,5.7,6.1,7.2,5.9
39,1,6,10.3,7.5,8.2,5.8,5.3
39,2,10,19.2,13.6,15.6,9.3,8.4
39,3,33,60.6,40.4,49.8,26.5,26.1
39,4,16,28.2,18.8,22,13.3,13.5
39,5,23,41.4,30.5,35.1,20.7,19.5
39,6,36,65.3,47.3,52.5,33.6,32.1
39,7,31,59.4,42.6,48.1,28.3,27
39,8,34,68,46.1,58.1,31,27.7
39,9,24,46.1,31.5,36.6,29.6,24
39,10,21,43.7,26.8,30.9,17.7,17.7
39,11,9,15,10,10.6,6.3,6.1
39,12,5,9.7,6.4,7.2,4.1,4.4
39,13,9,16.6,10,11.2,7.3,5.7
39,14,6,8.6,5.8,6.9,3.9,4
39,15,19,37.8,24,27.7,16.4,16
39,16,16,31.6,19.8,24.1,15.4,14.1
39,17,12,26.3,15.9,18.8,9.9,10.4
39,18,13,29.8,18.8,20.7,13.6,14.7
39,19,10,18.6,11.6,13.6,8.8,8.3
39,20,20,43.4,24.1,38.5,22.3,16.3
39,21,31,63,42.3,48.6,26.9,24.7
39,22,20,41,25.1,28.9,18.8,16.8
39,23,34,61.2,45.7,44.5,32.4,27.6
39,24,13,27.8,18.5,20.8,12.2,12.4
39,25,10,16.9,10.8,12.3,7.1,7
39,26,12,27.2,15.6,17.4,10.2,9.1
39,27,11,19.9,13.5,15.3,9.3,8.9
39,28,7,15.4,8.7,10.7,6.4,6.2
39,29,19,39.9,24.8,28.4,17.8,16.4
39,30,4,13.4,9.1,8.2,6.4,6.6
39,31,7,16.9,9.6,11.1,9,6.7
39,32,15,28,18,20.1,13.1,12
39,33,8,18.9,11.8,13.8,8.7,8.6
39,34,8,21.4,12.7,15,8.9,8.8
39,35,12,24.2,14.8,17.1,10.2,9.7
39,36,15,29.3,17.6,20.3,12.9,11.5
39,37,12,22,13.7,15.4,9.1,9
